university_id,source_url,discovery_depth,parent_url,link_url,link_text,link_type_hint,same_domain,keyword_match,confidence_level,requires_human_attention,blocking_status,notes,observed_at_utc
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/asn-2021-2023,Abilitazione Scientifica Nazionale,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/programma-visiting-professor,Programma Visiting Professor,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/ricerca/concorsi/concorsi,Archivio Concorsi,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/personale-docente-valutazioni-comparative,Reclutamento Personale Docente di Ruolo Bocconi - L.240/2010,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/en/faculty-and-research/faculty/faculty-recruiting,Reclutamento Assistant Professors - L.240/2010,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/lecturers,Reclutamento Lecturers - L.240/2010,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/valutazioni-comparative-tornate-precedenti,Reclutamento Personale Docente di Ruolo Bocconi,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/personale-docente-non-di-ruolo-normativa-pre-vigente,Reclutamento Personale Docente Non di Ruolo Bocconi,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti,Panoramica,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/gualtiero-brugger,Gualtiero Brugger,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/pier-luigi-fabrizi,Pier Luigi Fabrizi,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/aldo-montesano,Aldo Montesano,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/fabrizio-onida,Fabrizio Onida,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/giorgio-sacerdoti,Giorgio Sacerdoti,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti,Panoramica,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/asn-2021-2023,Abilitazione Scientifica Nazionale,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/programma-visiting-professor,Programma Visiting Professor,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
